?????,Customer_ID,Transaction_Date,Deposit_Amount
2874,C00147,4/23/2023,50
2875,C00933,2/3/2024,500
2876,C00128,1/4/2024,200
2877,C00921,9/19/2023,1000
2878,C00098,10/25/2023,1000
2879,C00976,12/18/2023,100
2880,C00061,8/22/2023,2000
2881,C00879,4/3/2023,1000
2882,C00742,4/6/2023,500
2883,C00820,2/18/2024,100
2884,C00123,4/9/2023,500
2885,C00536,8/30/2023,50
2886,C00843,6/16/2023,50
2887,C00106,8/26/2023,200
2888,C00526,10/18/2023,200
2889,C00111,8/31/2023,1000
2890,C00457,7/20/2023,300
2891,C00335,3/10/2023,50
2892,C00258,8/13/2023,100
2893,C00304,12/12/2023,500
2894,C00288,1/23/2024,300
2895,C00612,3/24/2023,50
2896,C00605,4/9/2023,500
2897,C00858,7/28/2023,200
2898,C00539,7/26/2023,500
2899,C00510,2/20/2024,2000
2900,C00790,10/17/2023,2000
2901,C00099,12/29/2023,200
2902,C00900,12/13/2023,200
2903,C00305,9/30/2023,50
2904,C00068,2/22/2024,50
2905,C00338,8/21/2023,200
2906,C00528,1/19/2024,100
2907,C00560,8/2/2023,100
2908,C00313,7/9/2023,500
2909,C00038,7/21/2023,200
2910,C00295,7/30/2023,200
2911,C00703,4/17/2023,500
2912,C00316,8/2/2023,2000
2913,C00987,3/8/2023,300
2914,C00135,3/8/2023,1000
2915,C00594,5/20/2023,200
2916,C00006,11/26/2023,200
2917,C00258,5/13/2023,300
2918,C00158,7/8/2023,100
2919,C00582,11/21/2023,50
2920,C00355,12/15/2023,1000
2921,C00204,7/17/2023,300
2922,C00619,8/10/2023,200
2923,C00817,4/26/2023,2000
2924,C00014,9/23/2023,1000
2925,C00678,1/13/2024,200
2926,C00364,9/25/2023,200
2927,C00646,8/7/2023,500
2928,C00651,6/4/2023,300
2929,C00635,9/25/2023,500
2930,C00249,5/3/2023,200
2931,C00568,8/13/2023,200
2932,C00039,1/3/2024,300
2933,C00839,8/13/2023,200
2934,C00530,12/19/2023,5000
2935,C00861,10/17/2023,200
2936,C00914,8/10/2023,200
2937,C00345,1/20/2024,2000
2938,C00944,2/23/2024,50
2939,C00337,10/6/2023,2000
2940,C00433,10/30/2023,50
2941,C00006,10/13/2023,200
2942,C00746,9/19/2023,300
2943,C00909,5/11/2023,50
2944,C00671,6/6/2023,500
2945,C00058,4/13/2023,50
2946,C00757,2/16/2024,2000
2947,C00303,3/16/2023,500
2948,C00761,11/24/2023,100
2949,C00963,1/9/2024,100
2950,C00059,9/19/2023,500
2951,C00633,12/12/2023,300
2952,C00299,8/2/2023,200
2953,C00619,9/10/2023,300
2954,C00931,12/28/2023,500
2955,C00697,8/25/2023,300
2956,C00961,5/29/2023,500
2957,C00510,3/30/2023,500
2958,C00397,9/18/2023,50
2959,C00377,11/15/2023,300
2960,C00522,11/24/2023,50
2961,C00696,5/23/2023,50
2962,C00543,7/14/2023,500
2963,C00951,10/5/2023,1000
2964,C00027,5/26/2023,500
2965,C00594,2/15/2024,200
2966,C00880,1/12/2024,50
2967,C00170,3/21/2023,1000
2968,C00042,10/4/2023,2000
2969,C00004,8/3/2023,500
2970,C00080,11/21/2023,100
2971,C00222,8/8/2023,500
2972,C00123,2/24/2024,100
2973,C00614,8/2/2023,50
2974,C00568,9/3/2023,100
2975,C00324,7/3/2023,500
2976,C00003,7/16/2023,300
2977,C00687,11/28/2023,1000
2978,C00431,4/18/2023,200
2979,C00132,2/4/2024,1000
2980,C00826,1/19/2024,1000
2981,C00727,2/9/2024,1000
2982,C00340,12/18/2023,50
2983,C00552,7/2/2023,200
2984,C00111,5/9/2023,50
2985,C00206,3/22/2023,300
2986,C00145,12/9/2023,300
2987,C00180,4/2/2023,200
2988,C00498,2/8/2024,5000
2989,C00692,6/8/2023,500
2990,C00870,5/17/2023,100
2991,C00501,11/15/2023,100
2992,C00643,9/27/2023,2000
2993,C00505,8/9/2023,500
2994,C00001,1/8/2024,50
2995,C00816,2/20/2024,200
2996,C00263,4/22/2023,200
2997,C00598,3/24/2023,100
2998,C00828,3/10/2023,200
2999,C00664,11/11/2023,200
3000,C00431,10/24/2023,1000
3001,C00667,4/29/2023,100
3002,C00974,5/17/2023,500
3003,C00417,6/23/2023,500
3004,C00964,7/4/2023,50
3005,C00077,8/31/2023,100
3006,C00270,10/14/2023,100
3007,C00790,8/16/2023,1000
3008,C00448,4/20/2023,50
3009,C00413,9/17/2023,300
3010,C00075,4/16/2023,200
3011,C00312,7/15/2023,500
3012,C00033,5/8/2023,100
3013,C00517,10/30/2023,50
3014,C00970,2/5/2024,50
3015,C00238,3/5/2023,200
3016,C00069,9/21/2023,200
3017,C00030,6/10/2023,200
3018,C00442,6/21/2023,300
3019,C00260,6/2/2023,200
3020,C00346,8/5/2023,50
3021,C00385,5/20/2023,100
3022,C00846,9/17/2023,50
3023,C00392,3/17/2023,100
3024,C00680,9/16/2023,100
3025,C00130,2/6/2024,50
3026,C00116,12/8/2023,100
3027,C00939,10/16/2023,100
3028,C00845,6/27/2023,500
3029,C00566,4/22/2023,300
3030,C00237,9/21/2023,100
3031,C00778,2/19/2024,50
3032,C00378,7/24/2023,300
3033,C00193,11/14/2023,200
3034,C00434,5/5/2023,1000
3035,C00412,12/8/2023,300
3036,C00625,9/21/2023,200
3037,C00395,10/30/2023,50
3038,C00426,7/2/2023,300
3039,C00249,12/14/2023,500
3040,C00572,9/26/2023,200
3041,C00226,3/9/2023,1000
3042,C00179,7/22/2023,50
3043,C00550,1/23/2024,50
3044,C00569,6/30/2023,100
3045,C00040,10/8/2023,300
3046,C00575,4/25/2023,100
3047,C00046,12/7/2023,100
3048,C00760,1/14/2024,50
3049,C00761,2/9/2024,5000
3050,C00591,9/4/2023,100
3051,C00575,5/28/2023,500
3052,C00741,4/20/2023,200
3053,C00835,6/17/2023,2000
3054,C00124,6/24/2023,500
3055,C00607,6/5/2023,100
3056,C00086,1/7/2024,200
3057,C00416,5/29/2023,50
3058,C00040,7/10/2023,50
3059,C00490,3/4/2023,50
3060,C00179,11/5/2023,200
3061,C00088,10/23/2023,50
3062,C00310,4/1/2023,100
3063,C00807,11/24/2023,50
3064,C00674,4/16/2023,5000
3065,C00919,9/19/2023,100
3066,C00058,4/17/2023,5000
3067,C00227,6/1/2023,100
3068,C00457,11/26/2023,300
3069,C00884,11/23/2023,200
3070,C00499,12/18/2023,500
3071,C00441,6/18/2023,50
3072,C00902,4/13/2023,200
3073,C00424,5/23/2023,500
3074,C00952,10/27/2023,50
3075,C00392,5/16/2023,50
3076,C00291,6/3/2023,200
3077,C00510,10/1/2023,100
3078,C00557,5/26/2023,500
3079,C00740,5/2/2023,500
3080,C00920,12/4/2023,300
3081,C00800,7/27/2023,5000
3082,C00733,4/12/2023,500
3083,C00249,4/13/2023,300
3084,C00614,7/3/2023,200
3085,C00147,2/24/2024,500
3086,C00562,8/4/2023,300
3087,C00698,5/23/2023,100
3088,C00764,4/23/2023,100
3089,C00008,3/13/2023,200
3090,C00913,12/23/2023,50
3091,C00121,10/16/2023,2000
3092,C00564,11/8/2023,100
3093,C00162,8/17/2023,200
3094,C00637,1/28/2024,500
3095,C00738,9/20/2023,500
3096,C00366,1/17/2024,1000
3097,C00913,12/21/2023,500
3098,C00876,5/8/2023,500
3099,C00432,11/29/2023,100
3100,C00098,2/2/2024,50
3101,C00973,3/21/2023,1000
3102,C00479,5/28/2023,100
3103,C00802,8/9/2023,500
3104,C00683,10/9/2023,1000
3105,C00900,10/15/2023,50
3106,C00357,10/10/2023,200
3107,C00023,9/8/2023,200
3108,C00915,8/16/2023,100
3109,C00065,3/18/2023,300
3110,C00540,9/8/2023,500
3111,C00174,1/16/2024,2000
3112,C00340,5/17/2023,50
3113,C00828,10/8/2023,2000
3114,C00586,3/11/2023,50
3115,C00286,8/18/2023,100
3116,C00044,11/10/2023,200
3117,C00709,7/20/2023,50
3118,C00663,3/22/2023,1000
3119,C00607,2/13/2024,100
3120,C00042,9/12/2023,100
3121,C00977,6/4/2023,2000
3122,C00087,6/21/2023,200
3123,C00489,9/19/2023,300
3124,C00519,9/9/2023,100
3125,C00436,8/24/2023,1000
3126,C00515,2/10/2024,500
3127,C00614,7/9/2023,1000
3128,C00665,9/12/2023,2000
3129,C00196,6/9/2023,1000
3130,C00837,10/12/2023,1000
3131,C00451,6/2/2023,500
3132,C00703,4/12/2023,1000
3133,C00133,11/2/2023,50
3134,C00304,5/8/2023,50
3135,C00646,8/16/2023,1000
3136,C00072,11/6/2023,2000
3137,C00049,4/16/2023,300
3138,C00906,4/27/2023,500
3139,C00889,9/21/2023,200
3140,C00253,3/21/2023,500
3141,C00730,11/22/2023,100
3142,C00753,12/9/2023,50
3143,C00898,9/11/2023,100
3144,C00817,9/18/2023,200
3145,C00510,9/11/2023,50
3146,C00953,9/11/2023,50
3147,C00701,7/12/2023,100
3148,C00851,7/15/2023,50
3149,C00489,12/26/2023,5000
3150,C00715,5/1/2023,200
3151,C00139,11/20/2023,100
3152,C00994,11/13/2023,500
3153,C00041,4/5/2023,500
3154,C00620,12/22/2023,200
3155,C00947,6/15/2023,100
3156,C00370,6/25/2023,500
3157,C00801,2/29/2024,5000
3158,C00620,1/19/2024,50
3159,C00013,7/11/2023,500
3160,C00378,10/1/2023,200
3161,C00469,9/11/2023,500
3162,C00520,4/26/2023,200
3163,C00227,9/25/2023,500
3164,C00775,4/22/2023,50
3165,C00477,7/18/2023,500
3166,C00204,12/17/2023,100
3167,C00203,12/12/2023,1000
3168,C00277,1/31/2024,1000
3169,C00342,3/9/2023,200
3170,C00157,8/13/2023,500
3171,C00164,12/9/2023,100
3172,C00007,7/17/2023,300
3173,C00450,4/8/2023,200
3174,C00865,11/16/2023,500
3175,C00355,11/16/2023,1000
3176,C00526,3/17/2023,100
3177,C00477,12/11/2023,100
3178,C00214,10/7/2023,500
3179,C00189,9/27/2023,200
3180,C00454,12/13/2023,5000
3181,C00748,2/4/2024,50
3182,C00330,3/30/2023,50
3183,C00095,7/27/2023,500
3184,C00338,1/10/2024,200
3185,C00903,6/18/2023,500
3186,C00066,7/17/2023,200
3187,C00722,1/16/2024,50
3188,C00746,5/3/2023,1000
3189,C00427,10/23/2023,300
3190,C00282,4/25/2023,200
3191,C00692,3/14/2023,300
3192,C00254,11/11/2023,300
3193,C00504,8/2/2023,50
3194,C00513,3/30/2023,2000
3195,C00946,9/3/2023,100
3196,C00407,12/25/2023,100
3197,C00772,2/23/2024,100
3198,C00583,2/5/2024,2000
3199,C00074,6/28/2023,100
3200,C00419,3/18/2023,500
3201,C00792,11/11/2023,50
3202,C00500,9/15/2023,500
3203,C00364,9/28/2023,100
3204,C00120,5/22/2023,300
3205,C00309,6/11/2023,200
3206,C00149,4/11/2023,100
3207,C00641,9/17/2023,200
3208,C00429,8/27/2023,200
3209,C00989,9/7/2023,1000
3210,C00102,5/4/2023,1000
3211,C00958,3/28/2023,50
3212,C00336,7/18/2023,200
3213,C00266,7/30/2023,50
3214,C00710,9/27/2023,50
3215,C00019,7/15/2023,300
3216,C00702,11/1/2023,200
3217,C00192,10/5/2023,100
3218,C00908,10/25/2023,100
3219,C00281,11/11/2023,2000
3220,C00819,4/26/2023,2000
3221,C00141,1/15/2024,200
3222,C00247,12/11/2023,50
3223,C00199,2/18/2024,50
3224,C00126,11/28/2023,50
3225,C00097,2/25/2024,100
3226,C00739,4/19/2023,50
3227,C00208,9/3/2023,300
3228,C00845,1/14/2024,100
3229,C00598,1/30/2024,2000
3230,C00329,6/26/2023,1000
3231,C00457,1/22/2024,200
3232,C00095,4/10/2023,500
3233,C00915,1/1/2024,300
3234,C00924,3/13/2023,100
3235,C00011,1/29/2024,500
3236,C00525,1/24/2024,50
3237,C00149,8/24/2023,500
3238,C00781,12/15/2023,100
3239,C00637,6/25/2023,5000
3240,C00324,9/27/2023,500
3241,C00518,5/5/2023,50
3242,C00612,3/11/2023,500
3243,C00944,8/17/2023,200
3244,C00655,9/2/2023,500
3245,C00837,2/3/2024,200
3246,C00581,1/25/2024,500
3247,C00098,9/4/2023,100
3248,C00153,10/5/2023,100
3249,C00766,8/20/2023,200
3250,C00258,3/13/2023,50
3251,C00208,5/3/2023,100
3252,C00617,5/22/2023,500
3253,C00251,8/26/2023,50
3254,C00918,9/13/2023,2000
3255,C00864,7/18/2023,5000
3256,C00022,10/5/2023,100
3257,C00023,7/22/2023,50
3258,C00300,9/25/2023,100
3259,C00084,9/7/2023,100
3260,C00203,2/12/2024,200
3261,C00598,3/19/2023,1000
3262,C00727,3/12/2023,100
3263,C00384,9/20/2023,500
3264,C00259,12/7/2023,100
3265,C00746,7/31/2023,100
3266,C00514,4/20/2023,1000
3267,C00747,11/29/2023,200
3268,C00600,1/30/2024,300
3269,C00692,1/1/2024,300
3270,C00627,8/31/2023,100
3271,C00323,10/11/2023,100
3272,C00465,3/18/2023,1000
3273,C00297,3/27/2023,50
3274,C00569,10/23/2023,500
3275,C00429,4/28/2023,2000
3276,C00489,5/31/2023,200
3277,C00759,6/28/2023,50
3278,C00186,11/24/2023,50
3279,C00007,3/7/2023,100
3280,C00989,5/3/2023,300
3281,C00809,11/4/2023,2000
3282,C00412,6/14/2023,300
3283,C00601,5/3/2023,50
3284,C00622,6/25/2023,300
3285,C00606,9/30/2023,2000
3286,C00999,9/6/2023,100
3287,C00869,11/10/2023,500
3288,C00986,4/23/2023,100
3289,C00985,6/8/2023,1000
3290,C00061,10/10/2023,500
3291,C00278,10/22/2023,50
3292,C00923,6/4/2023,2000
3293,C00087,11/26/2023,200
3294,C00551,3/29/2023,100
3295,C00662,8/27/2023,500
3296,C00180,10/1/2023,1000
3297,C00364,6/16/2023,5000
3298,C00827,10/21/2023,50
3299,C00427,8/31/2023,5000
3300,C00852,10/27/2023,50
3301,C00830,10/27/2023,200
3302,C00075,8/18/2023,500
3303,C00305,5/16/2023,50
3304,C00103,7/19/2023,50
3305,C00531,2/26/2024,300
3306,C00245,5/29/2023,5000
3307,C00168,12/22/2023,200
3308,C00562,11/2/2023,300
3309,C00934,12/20/2023,50
3310,C00732,10/27/2023,300
3311,C00374,5/28/2023,100
3312,C00306,11/28/2023,500
3313,C00477,11/15/2023,50
3314,C00964,2/22/2024,50
3315,C00833,2/15/2024,1000
3316,C00553,1/18/2024,300
3317,C00351,1/28/2024,2000
3318,C00587,1/12/2024,2000
3319,C00631,10/26/2023,200
3320,C00567,6/13/2023,50
3321,C00744,12/7/2023,50
3322,C00572,7/20/2023,100
3323,C00925,8/2/2023,300
3324,C00757,3/22/2023,300
3325,C00474,1/26/2024,200
3326,C00384,8/23/2023,1000
3327,C00071,11/10/2023,1000
3328,C00274,4/16/2023,100
3329,C00855,11/29/2023,200
3330,C00303,6/27/2023,200
3331,C00358,3/11/2023,500
3332,C00854,8/10/2023,500
3333,C00732,8/27/2023,50
3334,C00402,1/4/2024,500
3335,C00472,11/22/2023,2000
3336,C00753,7/8/2023,1000
3337,C00803,12/4/2023,100
3338,C00795,6/28/2023,100
3339,C00074,5/21/2023,50
3340,C00647,7/21/2023,5000
3341,C00545,11/1/2023,2000
3342,C00556,3/18/2023,200
3343,C00489,11/17/2023,2000
3344,C00727,10/11/2023,200
3345,C00969,7/22/2023,500
3346,C00134,11/1/2023,500
3347,C00677,6/27/2023,50
3348,C00498,4/23/2023,300
3349,C00113,8/31/2023,500
3350,C00420,3/6/2023,1000
3351,C00876,10/7/2023,500
3352,C00006,11/22/2023,300
3353,C00997,7/3/2023,200
3354,C00810,12/28/2023,500
3355,C00744,9/25/2023,200
3356,C00411,2/6/2024,200
3357,C00694,12/20/2023,1000
3358,C00509,6/19/2023,100
3359,C00695,1/28/2024,100
3360,C00803,3/10/2023,50
3361,C00082,10/2/2023,50
3362,C00957,8/9/2023,50
3363,C00710,7/3/2023,200
3364,C00632,1/8/2024,100
3365,C00671,1/31/2024,300
3366,C00385,1/11/2024,300
3367,C00966,12/15/2023,300
3368,C00434,1/21/2024,100
3369,C00416,12/27/2023,500
3370,C00255,10/25/2023,1000
3371,C00868,5/21/2023,100
3372,C00675,7/10/2023,50
3373,C00550,11/20/2023,100
3374,C00840,8/14/2023,300
3375,C00082,9/15/2023,100
3376,C00162,1/18/2024,100
3377,C00383,3/11/2023,300
3378,C00402,6/25/2023,1000
3379,C00488,4/22/2023,50
3380,C00308,7/31/2023,100
3381,C00465,6/6/2023,50
3382,C00912,7/29/2023,50
3383,C00729,1/17/2024,100
3384,C00619,12/21/2023,2000
3385,C00785,1/18/2024,200
3386,C00987,6/2/2023,200
3387,C00726,4/1/2023,50
3388,C00525,11/11/2023,100
3389,C00739,1/26/2024,500
3390,C00912,3/2/2023,1000
3391,C00768,2/13/2024,50
3392,C00412,7/30/2023,1000
3393,C00672,7/27/2023,50
3394,C00342,3/12/2023,100
3395,C00039,9/9/2023,5000
3396,C00823,9/6/2023,50
3397,C00604,5/29/2023,500
3398,C00344,2/19/2024,500
3399,C00033,6/13/2023,300
3400,C00068,9/28/2023,50
3401,C00546,4/24/2023,100
3402,C00284,4/3/2023,200
3403,C00676,8/23/2023,300
3404,C00321,8/6/2023,200
3405,C00738,8/12/2023,2000
3406,C00092,3/14/2023,50
3407,C00897,3/30/2023,100
3408,C00418,3/1/2023,500
3409,C00671,4/29/2023,100
3410,C00150,12/31/2023,300
3411,C00776,1/4/2024,100
3412,C00821,2/26/2024,100
3413,C00842,11/21/2023,200
3414,C00076,1/11/2024,50
3415,C00351,7/12/2023,200
3416,C00426,6/17/2023,500
3417,C00051,4/6/2023,100
3418,C00196,6/13/2023,500
3419,C00830,5/10/2023,100
3420,C00504,9/21/2023,500
3421,C00690,12/2/2023,200
3422,C00061,2/23/2024,100
3423,C00243,4/17/2023,500
3424,C00028,11/13/2023,100
3425,C00032,1/6/2024,50
3426,C00451,10/31/2023,50
3427,C00920,12/13/2023,5000
3428,C00883,5/15/2023,100
3429,C00915,10/21/2023,50
3430,C00142,9/3/2023,500
3431,C00981,12/24/2023,100
3432,C00143,10/13/2023,100
3433,C00822,7/13/2023,1000
3434,C00279,10/28/2023,5000
3435,C00579,4/26/2023,100
3436,C00184,6/1/2023,50
3437,C00594,3/16/2023,100
3438,C00767,6/26/2023,5000
3439,C00261,8/7/2023,1000
3440,C00627,10/14/2023,100
3441,C00536,9/5/2023,50
3442,C00017,5/9/2023,50
3443,C00732,7/10/2023,200
3444,C00831,7/8/2023,50
3445,C00961,11/20/2023,100
3446,C00760,7/14/2023,300
3447,C00886,5/22/2023,500
3448,C00814,5/20/2023,300
3449,C00880,5/29/2023,1000
3450,C00815,8/13/2023,50
3451,C00242,3/14/2023,1000
3452,C00452,1/28/2024,2000
3453,C00522,4/15/2023,100
3454,C00335,6/22/2023,100
3455,C00834,4/6/2023,1000
3456,C00043,8/17/2023,100
3457,C00702,3/25/2023,200
3458,C00542,12/20/2023,5000
3459,C00513,2/25/2024,50
3460,C00148,3/2/2023,300
3461,C00890,3/21/2023,50
3462,C00920,11/21/2023,1000
3463,C00501,2/28/2024,200
3464,C00114,3/10/2023,50
3465,C00100,5/3/2023,500
3466,C00025,7/13/2023,300
3467,C00494,10/8/2023,100
3468,C00023,1/19/2024,50
3469,C00862,9/20/2023,200
3470,C00775,8/15/2023,5000
3471,C00400,7/15/2023,100
3472,C00323,5/21/2023,100
3473,C00065,1/2/2024,50
3474,C00597,11/26/2023,200
3475,C00313,9/18/2023,2000
3476,C00693,3/19/2023,100
3477,C00495,10/2/2023,1000
3478,C00528,11/10/2023,200
3479,C00445,3/1/2023,1000
3480,C00283,12/30/2023,1000
3481,C00260,4/23/2023,500
3482,C00436,9/4/2023,2000
3483,C00706,5/20/2023,100
3484,C00992,9/8/2023,100
3485,C00541,3/22/2023,100
3486,C00793,6/22/2023,100
3487,C00964,6/23/2023,50
3488,C00672,3/5/2023,50
3489,C00822,1/17/2024,50
3490,C00819,2/5/2024,200
3491,C00325,8/11/2023,500
3492,C00824,1/15/2024,50
3493,C00097,1/27/2024,50
3494,C00185,1/16/2024,1000
3495,C00820,2/13/2024,50
3496,C00066,9/6/2023,2000
3497,C00138,8/12/2023,500
3498,C00794,6/23/2023,200
3499,C00189,3/2/2023,200
3500,C00779,8/18/2023,100
3501,C00221,7/18/2023,1000
3502,C00880,8/10/2023,500
3503,C00211,7/19/2023,2000
3504,C00434,4/8/2023,200
3505,C00663,11/30/2023,50
3506,C00119,8/6/2023,1000
3507,C00199,1/7/2024,300
3508,C00518,12/11/2023,200
3509,C00659,4/18/2023,300
3510,C00151,4/8/2023,50
3511,C00154,8/11/2023,500
3512,C00639,5/24/2023,500
3513,C00680,6/27/2023,100
3514,C00275,6/16/2023,100
3515,C00667,9/13/2023,50
3516,C00619,11/23/2023,1000
3517,C00140,12/7/2023,2000
3518,C00094,3/29/2023,200
3519,C00624,10/22/2023,300
3520,C00111,10/22/2023,50
3521,C00191,11/28/2023,50
3522,C00756,7/19/2023,200
3523,C00545,10/21/2023,50
3524,C00785,1/14/2024,50
3525,C00944,2/17/2024,50
3526,C00232,10/17/2023,500
3527,C00253,7/5/2023,200
3528,C00477,12/29/2023,500
3529,C00328,3/16/2023,50
3530,C00875,11/3/2023,200
3531,C00041,9/23/2023,500
3532,C00742,2/4/2024,50
3533,C00461,11/27/2023,300
3534,C00511,6/20/2023,100
3535,C00559,9/11/2023,50
3536,C00429,2/13/2024,200
3537,C00248,5/22/2023,50
3538,C00357,9/23/2023,100
3539,C00609,8/5/2023,100
3540,C00882,3/26/2023,200
3541,C00758,5/21/2023,50
3542,C00940,1/5/2024,2000
3543,C00561,1/29/2024,1000
3544,C00396,2/18/2024,100
3545,C00359,2/17/2024,50
3546,C00819,2/27/2024,500
3547,C00412,6/5/2023,200
3548,C00792,6/13/2023,500
3549,C00529,10/15/2023,100
3550,C00678,4/19/2023,2000
3551,C00695,4/11/2023,50
3552,C00822,8/22/2023,100
3553,C00400,6/12/2023,500
3554,C00812,6/26/2023,1000
3555,C00588,4/13/2023,100
3556,C00747,2/21/2024,50
3557,C00931,3/10/2023,1000
3558,C00035,12/31/2023,100
3559,C00864,8/10/2023,200
3560,C00257,1/26/2024,500
3561,C00106,11/6/2023,200
3562,C00100,1/22/2024,300
3563,C00433,11/29/2023,2000
3564,C00526,1/22/2024,50
3565,C00263,5/19/2023,50
3566,C00917,8/9/2023,500
3567,C00468,2/15/2024,200
3568,C00817,3/24/2023,50
3569,C00820,8/1/2023,100
3570,C00764,6/5/2023,100
3571,C00795,6/17/2023,100
3572,C00962,10/26/2023,300
3573,C00883,8/1/2023,500
3574,C00590,11/30/2023,100
3575,C00632,6/25/2023,2000
3576,C00481,12/8/2023,500
3577,C00096,5/22/2023,1000
3578,C00354,11/9/2023,100
3579,C00659,10/1/2023,2000
3580,C00003,5/8/2023,500
3581,C00406,4/3/2023,50
3582,C00492,8/14/2023,500
3583,C00433,11/1/2023,100
3584,C00829,6/23/2023,500
3585,C00121,10/30/2023,300
3586,C00511,2/15/2024,300
3587,C00146,9/16/2023,5000
3588,C00181,5/7/2023,1000
3589,C00331,3/17/2023,300
3590,C00320,4/14/2023,1000
3591,C00893,11/17/2023,1000
3592,C00024,2/8/2024,100
3593,C00581,11/7/2023,300
3594,C00611,5/16/2023,200
3595,C00918,3/10/2023,1000
3596,C00229,12/7/2023,2000
3597,C00211,7/6/2023,100
3598,C00017,8/20/2023,50
3599,C00762,7/23/2023,300
3600,C00338,4/12/2023,300
3601,C00475,3/27/2023,50
3602,C00671,11/27/2023,2000
3603,C00948,2/5/2024,300
3604,C00503,6/15/2023,200
3605,C00925,12/1/2023,500
3606,C00796,1/16/2024,2000
3607,C00619,5/1/2023,500
3608,C00135,12/27/2023,1000
3609,C00213,11/4/2023,50
3610,C00607,2/10/2024,100
3611,C00137,8/27/2023,2000
3612,C00768,7/12/2023,100
3613,C00162,5/16/2023,50
3614,C00018,9/10/2023,200
3615,C00669,3/31/2023,500
3616,C00721,9/13/2023,200
3617,C00538,3/24/2023,100
3618,C00654,4/11/2023,50
3619,C00339,10/21/2023,50
3620,C00272,9/28/2023,50
3621,C00187,12/20/2023,50
3622,C00103,11/26/2023,5000
3623,C00289,10/8/2023,1000
3624,C00065,12/1/2023,50
3625,C00027,2/25/2024,500
3626,C00569,2/9/2024,200
3627,C00417,1/9/2024,500
3628,C00772,8/16/2023,200
3629,C00506,3/19/2023,500
3630,C00120,7/2/2023,100
3631,C00761,11/11/2023,100
3632,C00271,9/11/2023,100
3633,C00999,4/19/2023,200
3634,C00424,10/25/2023,1000
3635,C00674,5/13/2023,500
3636,C00531,2/7/2024,100
3637,C00494,11/20/2023,100
3638,C00576,7/29/2023,100
3639,C00012,7/5/2023,50
3640,C00461,10/20/2023,100
3641,C00560,6/29/2023,100
3642,C00736,12/20/2023,50
3643,C00704,3/11/2023,200
3644,C00623,9/27/2023,50
3645,C00434,5/6/2023,100
3646,C00260,7/26/2023,2000
3647,C00485,7/3/2023,500
3648,C00566,4/16/2023,500
3649,C00988,1/22/2024,100
3650,C00124,8/29/2023,200
3651,C00004,5/10/2023,2000
3652,C00799,11/17/2023,500
3653,C00108,11/28/2023,50
3654,C00908,5/31/2023,300
3655,C00290,3/8/2023,300
3656,C00641,7/31/2023,50
3657,C00590,6/26/2023,200
3658,C00305,2/9/2024,1000
3659,C00103,6/17/2023,50
3660,C00968,1/29/2024,2000
3661,C00031,9/14/2023,100
3662,C00171,7/19/2023,50
3663,C00675,9/18/2023,200
3664,C00918,10/28/2023,2000
3665,C00125,12/27/2023,200
3666,C00141,3/4/2023,2000
3667,C00033,5/30/2023,2000
3668,C00471,12/20/2023,500
3669,C00864,3/9/2023,200
3670,C00268,3/7/2023,100
3671,C00279,7/8/2023,100
3672,C00878,2/12/2024,500
3673,C00432,10/6/2023,300
3674,C00070,7/14/2023,100
3675,C00762,5/21/2023,50
3676,C00998,11/21/2023,300
3677,C00723,3/22/2023,500
3678,C00687,9/8/2023,100
3679,C00910,7/30/2023,1000
3680,C00719,11/1/2023,50
